Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 2,0.525,0.5095682385904379,0.5460253145779289,0.6040462427745664,0.45027322404371584,0.5526790012768682,0.4933503281878352
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 3,0.5300561797752811,0.5141546465269594,0.5509897900269427,0.6005780346820809,0.4633879781420765,0.5539337260773377,0.5032774292233702
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 4,0.5373595505617978,0.5209448233407862,0.5582464866475902,0.5994219653179189,0.4786885245901639,0.5573332927055866,0.5152641780553425
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 5,0.5292134831460675,0.5133887392645737,0.5506826163863889,0.607514450867052,0.4551912568306011,0.5563450891942323,0.4981496614687778
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 1,0.526685393258427,0.5111644262367401,0.5471573056991198,0.5976878612716763,0.4595628415300546,0.5509781617834377,0.4994339653989526
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 2,0.5308988764044945,0.5149721723769379,0.5517312830097646,0.6000000000000001,0.4655737704918033,0.5541658644992589,0.5048785969675318
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 3,0.5348314606741573,0.5179988099257521,0.557819387360204,0.6150289017341042,0.4590163934426229,0.5623295196170306,0.5035691873055625
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 4,0.5244382022471911,0.5091302662426429,0.5446110279420615,0.5953757225433527,0.4573770491803278,0.5488648673558134,0.497163541686856
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 5,0.5219101123595505,0.5069126699455946,0.5416007953963339,0.591329479768786,0.4562841530054645,0.5457864390260834,0.4951548285332624
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 1,0.5230337078651686,0.5079330452481772,0.5430569973199677,0.5953757225433527,0.4546448087431693,0.5480906995743073,0.4947786544937578
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 2,0.522752808988764,0.5075785372837627,0.5424902590610114,0.5890173410404624,0.4601092896174863,0.5451562938000236,0.4977332444298764
