Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
GaussianNB,window_size: 5,0.5246478873239436,0.5187617260787992,0.5423728813559322,0.7734265734265734,0.2723404255319149,0.6209994385176867,0.3626062322946175
GaussianNB,window_size: 8,0.4947145877378436,0.4949916527545911,0.4932126696832579,0.8411347517730496,0.15266106442577032,0.6232264844981608,0.2331550802139037
GaussianNB,window_size: 13,0.49576868829337106,0.4991166077738516,0.4825174825174825,0.7924263674614306,0.19574468085106386,0.6124661246612467,0.2785065590312815
GaussianNB,window_size: 21,0.4717514124293785,0.4755154639175258,0.4671875,0.5197183098591549,0.4235127478753541,0.49663526244952905,0.4442793462109956
SVC,"window_size: 0, gama: scale",0.5531315974665728,0.5859697386519945,0.5187319884726225,0.5605263157894737,0.5446293494704992,0.5729657027572294,0.5313653136531366
SVC,"window_size: 1, gama: scale",0.5429577464788733,0.5582278481012658,0.5238095238095238,0.5951417004048583,0.4860088365243005,0.5760940561724363,0.504201680672269
SVC,"window_size: 2, gama: scale",0.5387323943661971,0.5518134715025906,0.5231481481481481,0.5795918367346938,0.4948905109489051,0.5653616456536164,0.5086271567891973
SVC,"window_size: 3, gama: scale",0.5345070422535211,0.5225653206650831,0.5519031141868512,0.6294706723891274,0.4424410540915396,0.5710577547047371,0.4911470361816782
SVC,"window_size: 5, gama: scale",0.5295774647887324,0.5297845373891001,0.5293185419968305,0.5846153846153846,0.473758865248227,0.5558510638297872,0.5
SVC,"window_size: 8, gama: scale",0.5236081747709654,0.5171192443919717,0.5332167832167832,0.6212765957446809,0.4271708683473389,0.5644329896907216,0.474339035769829
SVC,"window_size: 13, gama: scale",0.5148095909732017,0.5142531356898518,0.5157116451016636,0.6325385694249649,0.3957446808510639,0.5672955974842767,0.4478330658105939
SVC,"window_size: 21, gama: scale",0.5148305084745762,0.5135453474676089,0.5167548500881834,0.6140845070422535,0.415014164305949,0.5593329057087877,0.4603299293008642
KNN,"window_size: 0, n_neighbors: 5",0.4813511611541168,0.5155615696887687,0.4442815249266862,0.5013157894736842,0.4583963691376702,0.5083388925950634,0.45122859270290394
KNN,"window_size: 0, n_neighbors: 6",0.47712878254750174,0.5168316831683168,0.45524017467248906,0.34342105263157896,0.6308623298033282,0.4126482213438735,0.528852251109702
KNN,"window_size: 0, n_neighbors: 7",0.49612948627726955,0.5302197802197802,0.4603174603174603,0.5078947368421053,0.4826021180030257,0.5188172043010754,0.4711964549483013
KNN,"window_size: 0, n_neighbors: 8",0.47431386347642507,0.5124282982791587,0.4521158129175947,0.3526315789473684,0.6142208774583964,0.4177708495713172,0.520846696600385
KNN,"window_size: 0, n_neighbors: 9",0.48205489092188597,0.5162162162162162,0.44493392070484583,0.5026315789473684,0.4583963691376702,0.5093333333333333,0.45156482861400893
KNN,"window_size: 0, n_neighbors: 10",0.46798029556650245,0.5035714285714286,0.4448315911730546,0.37105263157894736,0.5794251134644478,0.4272727272727273,0.5032851511169514
KNN,"window_size: 0, n_neighbors: 11",0.48346235045742436,0.5177111716621253,0.4468704512372635,0.5,0.46444780635400906,0.5087014725568942,0.4554896142433234
KNN,"window_size: 0, n_neighbors: 12",0.4574243490499648,0.4900900900900901,0.43648960739030024,0.35789473684210527,0.5718608169440242,0.41368821292775665,0.4950884086444008
KNN,"window_size: 0, n_neighbors: 13",0.4736101337086559,0.5083798882681564,0.43829787234042555,0.4789473684210526,0.46747352496217853,0.49322493224932246,0.4524158125915081
KNN,"window_size: 0, n_neighbors: 14",0.4637579169598874,0.4982698961937716,0.4400948991696323,0.37894736842105264,0.5612708018154312,0.4304932735426009,0.49335106382978716
KNN,"window_size: 1, n_neighbors: 5",0.5070422535211268,0.527369826435247,0.4843517138599106,0.5330634278002699,0.4786450662739323,0.5302013422818793,0.48148148148148157
KNN,"window_size: 1, n_neighbors: 6",0.48732394366197185,0.5129224652087475,0.4732824427480916,0.3481781376518219,0.6391752577319587,0.41479099678456594,0.5438596491228069
KNN,"window_size: 1, n_neighbors: 7",0.5056338028169014,0.526896551724138,0.48345323741007196,0.5155195681511471,0.4948453608247423,0.5211459754433834,0.4890829694323144
KNN,"window_size: 1, n_neighbors: 8",0.4894366197183099,0.5148698884758365,0.47392290249433106,0.3738191632928475,0.6156111929307806,0.4331508991399531,0.535554131966688
KNN,"window_size: 1, n_neighbors: 9",0.49577464788732395,0.5168236877523553,0.4726735598227474,0.5182186234817814,0.47128129602356406,0.5175202156334232,0.471976401179941
KNN,"window_size: 1, n_neighbors: 10",0.4950704225352113,0.5204081632653061,0.47716346153846156,0.41295546558704455,0.5846833578792342,0.46049661399548536,0.5254798146922568
