Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,PrecisionStay,RecallRise,RecalFall,RecalStay,F1Rise,F1Fall,F1Stay
Random Forest,"window_size: 13 , max_depth: 8 ,min_samples_split: 4 ,min_samples_leaf: 5",0.4188998589562765,0.4016393442622951,0.413953488372093,0.43216783216783217,0.4091858037578288,0.6761487964989059,,0.4053774560496381,0.2553802008608321,0.5273037542662116
Random Forest,"window_size: 13 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 1",0.4153737658674189,0.3962655601659751,0.4070796460176992,0.4309859154929577,0.3987473903966597,0.6695842450765864,,0.3975026014568158,0.2598870056497176,0.5244215938303343
Random Forest,"window_size: 13 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 2",0.39633286318758815,0.3818181818181817,0.3399014778325123,0.4222222222222222,0.3945720250521921,0.6652078774617067,,0.38809034907597545,0.2014598540145985,0.5165675446049278
Random Forest,"window_size: 13 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 3",0.4203102961918195,0.4168421052631579,0.423963133640553,0.4214876033057851,0.4133611691022965,0.6695842450765864,,0.4150943396226415,0.2632331902718169,0.5173288250211326
Random Forest,"window_size: 13 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 4",0.4076163610719323,0.3835051546391753,0.3905579399141631,0.43,0.3883089770354906,0.6586433260393874,,0.38589211618257263,0.2545454545454545,0.5203111495246326
Random Forest,"window_size: 13 , max_depth: 8 ,min_samples_split: 5 ,min_samples_leaf: 5",0.4069111424541608,0.3881856540084388,0.3900414937759336,0.42532005689900426,0.38413361169102295,0.6542669584245077,,0.3861490031479538,0.26002766251728904,0.5155172413793103
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 1",0.3991537376586742,0.3794642857142857,0.3587786259541985,0.4265536723163842,0.3549060542797495,0.6608315098468271,,0.3667745415318231,0.25268817204301075,0.5184549356223176
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 2",0.4062059238363893,0.3818565400843882,0.4083333333333333,0.421875,0.3778705636743215,0.649890590809628,,0.3798530954879328,0.2714681440443213,0.5116279069767442
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 3",0.4062059238363893,0.3974358974358974,0.3883928571428572,0.4173553719008264,0.3883089770354906,0.6630196936542669,,0.3928194297782471,0.2464589235127479,0.5122569737954352
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 4",0.419605077574048,0.407725321888412,0.413953488372093,0.4287652645861601,0.3966597077244259,0.6914660831509847,,0.4021164021164021,0.2553802008608321,0.5293132328308208
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 2 ,min_samples_leaf: 5",0.4033850493653032,0.3834745762711864,0.3583333333333333,0.4320113314447592,0.3778705636743215,0.6673960612691466,,0.380651945320715,0.2382271468144045,0.5245055889939811
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 1",0.4076163610719323,0.3878923766816144,0.4,0.4225941422594142,0.3611691022964509,0.6630196936542669,,0.3740540540540541,0.276797829036635,0.51618398637138
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 2",0.4188998589562765,0.3969957081545064,0.425,0.4311797752808989,0.3862212943632568,0.6717724288840262,,0.3915343915343915,0.28254847645429365,0.525235243798118
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 3",0.4019746121297602,0.3941908713692946,0.3545454545454545,0.4217877094972067,0.3966597077244259,0.6608315098468271,,0.3954214360041624,0.2222222222222222,0.5149190110826939
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 4",0.4012693935119887,0.3924843423799583,0.3424657534246575,0.425,0.3924843423799583,0.6695842450765864,,0.3924843423799583,0.21398002853067047,0.5199660152931181
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 3 ,min_samples_leaf: 5",0.4160789844851904,0.3979166666666665,0.4177215189873418,0.42796005706134094,0.3987473903966597,0.6564551422319475,,0.39833159541188734,0.2753824756606398,0.5181347150259067
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 1",0.4076163610719323,0.3835051546391753,0.4117647058823529,0.42302158273381296,0.3883089770354906,0.6433260393873085,,0.38589211618257263,0.2722222222222222,0.5104166666666666
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 2",0.39633286318758815,0.3723849372384937,0.3636363636363637,0.4231311706629055,0.3716075156576201,0.6564551422319475,,0.3719958202716824,0.2356241234221599,0.5145797598627787
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 3",0.4153737658674189,0.39957716701902746,0.42372881355932196,0.4231311706629055,0.3945720250521921,0.6564551422319475,,0.3970588235294117,0.2785515320334261,0.5145797598627787
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 4",0.4097320169252468,0.3920704845814978,0.3925619834710744,0.4265927977839335,0.3716075156576201,0.6739606126914661,,0.3815648445873526,0.2624309392265193,0.5224766751484309
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 4 ,min_samples_leaf: 5",0.4026798307475317,0.3924843423799583,0.3632478632478632,0.4226950354609929,0.3924843423799583,0.6520787746170679,,0.3924843423799583,0.23743016759776545,0.5129087779690189
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 1",0.4160789844851904,0.39799999999999996,0.42424242424242425,0.4264919941775837,0.4154488517745303,0.6411378555798687,,0.4065372829417773,0.2748948106591866,0.5122377622377622
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 2",0.4160789844851904,0.4,0.4115384615384615,0.4281650071123755,0.37995824634655534,0.6586433260393874,,0.3897216274089936,0.2884097035040431,0.5189655172413793
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 3",0.4203102961918195,0.4012345679012346,0.4298642533936652,0.4303797468354431,0.40709812108559496,0.6695842450765864,,0.4041450777202073,0.2702702702702703,0.523972602739726
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 4",0.4005641748942172,0.3827433628318584,0.375,0.4206128133704735,0.3611691022964509,0.6608315098468271,,0.3716433941997852,0.2547945205479452,0.5140425531914893
Random Forest,"window_size: 13 , max_depth: 9 ,min_samples_split: 5 ,min_samples_leaf: 5",0.4076163610719323,0.38329764453961457,0.3963963963963964,0.42661179698216734,0.3736951983298539,0.6805251641137856,,0.3784355179704017,0.25,0.5244519392917371
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 1",0.4118476727785614,0.3934065934065934,0.3933823529411765,0.4312590448625181,0.3736951983298539,0.6520787746170679,,0.3832976445396145,0.2838196286472148,0.5191637630662022
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 2",0.4203102961918195,0.413135593220339,0.4206008583690987,0.4249649368863955,0.40709812108559496,0.6630196936542669,,0.4100946372239748,0.2741258741258741,0.5179487179487179
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 3",0.41819464033850495,0.3841201716738197,0.42028985507246375,0.4408284023668639,0.3736951983298539,0.6520787746170679,,0.3788359788359789,0.30606860158311344,0.5260370697263901
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 4",0.4139633286318759,0.3987206823027719,0.4232365145228216,0.4209039548022599,0.3903966597077244,0.6520787746170679,,0.3945147679324895,0.2821576763485477,0.5115879828326181
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 2 ,min_samples_leaf: 5",0.4160789844851904,0.3838383838383838,0.4291845493562232,0.43478260869565216,0.3966597077244259,0.6564551422319475,,0.3901437371663245,0.2797202797202797,0.5231037489102005
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 1",0.3928067700987306,0.3638344226579521,0.3754646840148699,0.4188405797101449,0.3486430062630481,0.6323851203501094,,0.3560767590618337,0.26897470039946736,0.5039232781168266
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 2",0.4153737658674189,0.38650306748466257,0.39763779527559057,0.44296296296296295,0.3945720250521921,0.6542669584245077,,0.3904958677685951,0.2744565217391305,0.5282685512367491
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 3",0.4076163610719323,0.3872340425531915,0.375,0.4335260115606937,0.37995824634655534,0.6564551422319475,,0.3835616438356164,0.2601626016260163,0.5221932114882507
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 4",0.4090267983074753,0.4085365853658536,0.3695652173913043,0.4224137931034483,0.4196242171189979,0.6433260393873085,,0.4140061791967044,0.23876404494382025,0.5099739809193409
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 3 ,min_samples_leaf: 5",0.41748942172073344,0.4057017543859649,0.4105691056910569,0.4273743016759777,0.3862212943632568,0.6695842450765864,,0.39572192513368987,0.2774725274725275,0.5217391304347827
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 1",0.4097320169252468,0.4051724137931034,0.3790322580645161,0.4235127478753541,0.3924843423799583,0.6542669584245077,,0.39872746553552496,0.2575342465753425,0.5141874462596733
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 2",0.3906911142454161,0.35984095427435386,0.3539823008849557,0.4252539912917272,0.3778705636743215,0.6411378555798687,,0.36863543788187375,0.2259887005649717,0.5113438045375218
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 3",0.4083215796897038,0.3871681415929204,0.3809523809523809,0.4329004329004329,0.3653444676409186,0.6564551422319475,,0.3759398496240601,0.27549668874172184,0.5217391304347827
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 4",0.3928067700987306,0.3618843683083512,0.3639846743295019,0.4246376811594203,0.3528183716075157,0.6411378555798687,,0.3572938689217759,0.2557200538358008,0.5108979947689625
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 4 ,min_samples_leaf: 5",0.4062059238363893,0.3969631236442516,0.3849206349206349,0.4198581560283688,0.3820459290187891,0.6477024070021882,,0.3893617021276596,0.26430517711171664,0.5094664371772806
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 1",0.4146685472496474,0.39149888143176736,0.4,0.4345991561181435,0.3653444676409186,0.6761487964989059,,0.3779697624190065,0.2803234501347709,0.5291095890410958
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 2",0.4217207334273625,0.4055793991416309,0.4233870967741936,0.4318181818181818,0.3945720250521921,0.6652078774617067,,0.4,0.2876712328767123,0.5236864771748492
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 3",0.40550070521861775,0.3934782608695652,0.3899613899613901,0.419170243204578,0.3778705636743215,0.6411378555798687,,0.38551650692225775,0.2726045883940621,0.5069204152249135
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 4",0.4125528913963329,0.3963963963963964,0.4146341463414634,0.4217032967032967,0.3674321503131524,0.6717724288840262,,0.38136511375948,0.2802197802197802,0.5181434599156118
Random Forest,"window_size: 13 , max_depth: 10 ,min_samples_split: 5 ,min_samples_leaf: 5",0.4062059238363893,0.3903966597077244,0.3608695652173913,0.4315937940761636,0.3903966597077244,0.6695842450765864,,0.3903966597077244,0.2331460674157304,0.5248713550600344
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 1",0.40550070521861775,0.3977777777777778,0.3840579710144928,0.4190751445086705,0.3736951983298539,0.6345733041575492,,0.3853606027987083,0.2796833773087071,0.5047867711053089
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 2",0.4069111424541608,0.388655462184874,0.375968992248062,0.4312865497076023,0.3862212943632568,0.6455142231947484,,0.3874345549738221,0.2621621621621622,0.5170902716914987
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 3",0.4012693935119887,0.3927038626609442,0.3686131386861314,0.42035398230088494,0.3820459290187891,0.6236323851203501,,0.3873015873015873,0.2671957671957672,0.5022026431718062
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 4",0.4076163610719323,0.3752711496746204,0.4053030303030303,0.43001443001442996,0.3611691022964509,0.6520787746170679,,0.3680851063829787,0.2868632707774799,0.5182608695652173
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 2 ,min_samples_leaf: 5",0.4076163610719323,0.3888888888888889,0.38372093023255816,0.4291907514450867,0.37995824634655534,0.649890590809628,,0.3843717001055967,0.26756756756756755,0.5169712793733681
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 1",0.4012693935119887,0.3755555555555555,0.3605947955390335,0.4334763948497854,0.3528183716075157,0.6630196936542669,,0.36383207750269103,0.2583222370173103,0.5242214532871973
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 2",0.4146685472496474,0.3901437371663245,0.3938223938223938,0.4404761904761905,0.3966597077244259,0.6477024070021882,,0.3933747412008281,0.27530364372469635,0.5243578387953941
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 3",0.40550070521861775,0.3924050632911392,0.4057971014492754,0.4146706586826348,0.3883089770354906,0.6061269146608315,,0.3903462749213011,0.2955145118733509,0.4924444444444444
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 4",0.4097320169252468,0.37684210526315787,0.4169884169884169,0.4298245614035088,0.3736951983298539,0.6433260393873085,,0.3752620545073375,0.291497975708502,0.5153374233128835
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 3 ,min_samples_leaf: 5",0.4245416078984485,0.4116424116424117,0.4330708661417323,0.4304538799414349,0.4133611691022965,0.6433260393873085,,0.4125,0.2989130434782609,0.5157894736842106
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 1",0.4139633286318759,0.3961456102783726,0.42028985507246375,0.4237037037037037,0.3862212943632568,0.6258205689277899,,0.3911205073995772,0.30606860158311344,0.5053003533568904
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 2",0.4040902679830747,0.3854166666666667,0.3795918367346939,0.4256854256854257,0.3862212943632568,0.6455142231947484,,0.3858185610010428,0.2558459422283356,0.5130434782608696
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 3",0.4203102961918195,0.4024896265560166,0.4214876033057851,0.4322766570605187,0.4050104384133612,0.6564551422319475,,0.4037460978147763,0.281767955801105,0.5212858384013901
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 4",0.4160789844851904,0.3974082073434125,0.4022556390977444,0.4339622641509434,0.38413361169102295,0.6542669584245077,,0.39065817409766457,0.286096256684492,0.5218150087260035
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 4 ,min_samples_leaf: 5",0.4203102961918195,0.407725321888412,0.4112903225806452,0.4318181818181818,0.3966597077244259,0.6652078774617067,,0.4021164021164021,0.27945205479452057,0.5236864771748492
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 1",0.40479548660084624,0.3859649122807017,0.3884615384615385,0.4230769230769231,0.3674321503131524,0.649890590809628,,0.3764705882352941,0.2722371967654987,0.5125107851596202
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 2",0.4062059238363893,0.3734177215189873,0.4049586776859504,0.4287749287749288,0.3695198329853862,0.6586433260393874,,0.37145855194123817,0.2707182320441989,0.5194132873166524
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 3",0.4005641748942172,0.375,0.3534136546184739,0.4354136429608128,0.3757828810020877,0.6564551422319475,,0.3753910323253389,0.24076607387140905,0.5235602094240837
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 4",0.41748942172073344,0.3938730853391685,0.4107142857142857,0.4361233480176212,0.3757828810020877,0.649890590809628,,0.38461538461538464,0.3018372703412073,0.5219683655536027
Random Forest,"window_size: 13 , max_depth: 11 ,min_samples_split: 5 ,min_samples_leaf: 5",0.4083215796897038,0.3895216400911162,0.3906810035842294,0.4271428571428572,0.3569937369519833,0.6542669584245077,,0.3725490196078432,0.28646517739816035,0.5168539325842696
Random Forest,"window_size: 13 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 1",0.4139633286318759,0.400437636761488,0.42105263157894735,0.4201438848920863,0.3820459290187891,0.6389496717724289,,0.39102564102564097,0.2994652406417112,0.5069444444444444
Random Forest,"window_size: 13 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 2",0.41114245416078987,0.4072494669509595,0.3931297709923664,0.4206695778748181,0.3987473903966597,0.6323851203501094,,0.4029535864978903,0.2768817204301075,0.5052447552447552
Random Forest,"window_size: 13 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 3",0.4153737658674189,0.4086021505376344,0.39130434782608703,0.42857142857142855,0.3966597077244259,0.6564551422319475,,0.402542372881356,0.2693877551020408,0.5185825410544512
Random Forest,"window_size: 13 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 4",0.4125528913963329,0.393305439330544,0.3821428571428571,0.4393939393939394,0.3924843423799583,0.6345733041575492,,0.3928944618599792,0.2808398950131233,0.5192479856759177
Random Forest,"window_size: 13 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 5",0.4062059238363893,0.3765182186234818,0.41975308641975306,0.42290748898678415,0.3883089770354906,0.6301969365426696,,0.382322713257965,0.2813793103448276,0.5061511423550088
Random Forest,"window_size: 13 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 1",0.4139633286318759,0.39166666666666666,0.4,0.4358974358974359,0.3924843423799583,0.6323851203501094,,0.3920750782064651,0.29062087186261565,0.5160714285714285
