Column1;Column2
26.3.2019 0:00;36.41495628999998
27.3.2019 0:00;48.02051729
28.3.2019 0:00;47.816909880000004
29.3.2019 0:00;63.48208552000002
30.3.2019 0:00;54.67372902999999
31.3.2019 0:00;44.60450761
1.4.2019 0:00;61.84673730000002
2.4.2019 0:00;114.48978878000003
3.4.2019 0:00;142.10298824
4.4.2019 0:00;154.46353029999997
5.4.2019 0:00;114.82307281000001
6.4.2019 0:00;80.84759712
7.4.2019 0:00;85.51644481
8.4.2019 0:00;130.54444042999998
9.4.2019 0:00;114.92556114
10.4.2019 0:00;111.78539463
11.4.2019 0:00;115.28509795999996
12.4.2019 0:00;100.56571480999999
13.4.2019 0:00;66.22119368999999
14.4.2019 0:00;57.423738760000006
15.4.2019 0:00;78.96972247000001
16.4.2019 0:00;76.56869368000002
17.4.2019 0:00;77.14980904999994
18.4.2019 0:00;72.41958659999997
19.4.2019 0:00;78.43301724999999
20.4.2019 0:00;58.091038140000016
21.4.2019 0:00;50.31279868000002
22.4.2019 0:00;70.12693315
23.4.2019 0:00;96.48121035000004
24.4.2019 0:00;130.67492641
25.4.2019 0:00;94.30087588000004
26.4.2019 0:00;91.44744899000005
27.4.2019 0:00;54.420927249999984
28.4.2019 0:00;47.95393038999999
29.4.2019 0:00;70.95469951999999
30.4.2019 0:00;85.48463465000002
1.5.2019 0:00;65.62521892999996
2.5.2019 0:00;64.71081504999998
3.5.2019 0:00;81.27225084999999
4.5.2019 0:00;60.62915440999999
5.5.2019 0:00;62.872303970000004
6.5.2019 0:00;76.31168717000003
7.5.2019 0:00;92.31932906000002
8.5.2019 0:00;112.30765219000003
9.5.2019 0:00;106.95654808999996
10.5.2019 0:00;123.74361638000006
11.5.2019 0:00;125.12338209000002
12.5.2019 0:00;104.08015487999997
13.5.2019 0:00;112.20050336
14.5.2019 0:00;132.68789564000002
15.5.2019 0:00;192.35907380000006
16.5.2019 0:00;228.5157945199999
17.5.2019 0:00;227.26659937000008
18.5.2019 0:00;134.78731749
19.5.2019 0:00;125.66729304000002
20.5.2019 0:00;186.09991132
21.5.2019 0:00;202.48141460000002
22.5.2019 0:00;176.73831345
23.5.2019 0:00;163.9629164000001
24.5.2019 0:00;191.88316681999999
25.5.2019 0:00;128.11880175
26.5.2019 0:00;95.88613897999988
27.5.2019 0:00;189.31338885000002
28.5.2019 0:00;192.95031406000004
29.5.2019 0:00;187.08362645000003
30.5.2019 0:00;188.20649317
31.5.2019 0:00;205.03723630000007
1.6.2019 0:00;159.42190914000003
2.6.2019 0:00;118.44554020000004
3.6.2019 0:00;198.99326951000003
4.6.2019 0:00;217.91296316999984
5.6.2019 0:00;159.4266551599999
6.6.2019 0:00;122.18994067999996
7.6.2019 0:00;106.49246900000007
8.6.2019 0:00;73.36472650999995
9.6.2019 0:00;62.99063805999999
10.6.2019 0:00;101.83001617999993
11.6.2019 0:00;110.58719487000002
12.6.2019 0:00;108.86976113
13.6.2019 0:00;109.45513590000004
14.6.2019 0:00;117.94954716999996
15.6.2019 0:00;78.70156593000003
16.6.2019 0:00;74.36012487999999
17.6.2019 0:00;117.79979393999994
18.6.2019 0:00;116.53825829
19.6.2019 0:00;105.75494722000002
20.6.2019 0:00;111.81603851999999
21.6.2019 0:00;126.23246862000002
22.6.2019 0:00;122.47914730999999
23.6.2019 0:00;81.23531107000007
24.6.2019 0:00;102.09827260999998
25.6.2019 0:00;121.10744515
26.6.2019 0:00;184.06503873999995
27.6.2019 0:00;200.10125127999996
28.6.2019 0:00;182.26443511000002
29.6.2019 0:00;108.76597550000004
30.6.2019 0:00;104.91860437000004
1.7.2019 0:00;126.93823662
2.7.2019 0:00;117.88960183999997
3.7.2019 0:00;94.74754649
4.7.2019 0:00;83.84208401999993
5.7.2019 0:00;75.89684281999997
6.7.2019 0:00;50.617473459999985
7.7.2019 0:00;45.616555450000014
8.7.2019 0:00;67.46056127
9.7.2019 0:00;71.27502267
10.7.2019 0:00;85.64297124
11.7.2019 0:00;79.36667460000001
12.7.2019 0:00;67.42668665
13.7.2019 0:00;44.38220922000001
14.7.2019 0:00;40.72985688000001
15.7.2019 0:00;63.91746490000002
16.7.2019 0:00;62.69846283
17.7.2019 0:00;64.50187447999998
18.7.2019 0:00;72.10541604000002
19.7.2019 0:00;71.10278561999999
20.7.2019 0:00;50.04991703999998
21.7.2019 0:00;37.55119006000001
22.7.2019 0:00;53.880435969999986
23.7.2019 0:00;51.72742398
24.7.2019 0:00;49.90886061000005
25.7.2019 0:00;56.161505789999985
26.7.2019 0:00;46.51899261000001
27.7.2019 0:00;33.04147240999998
28.7.2019 0:00;26.465710320000017
29.7.2019 0:00;39.74585484000001
30.7.2019 0:00;60.22741783999999
31.7.2019 0:00;53.61582214000001
1.8.2019 0:00;46.732467530000015
2.8.2019 0:00;44.68839340999998
3.8.2019 0:00;27.477915080000006
4.8.2019 0:00;19.722131759999993
5.8.2019 0:00;42.25818139999999
6.8.2019 0:00;45.80524691999997
7.8.2019 0:00;70.82696510000004
8.8.2019 0:00;70.35974254000001
9.8.2019 0:00;65.33402971999999
10.8.2019 0:00;39.69033865000002
11.8.2019 0:00;30.3457089
12.8.2019 0:00;50.54359801
13.8.2019 0:00;75.09047833999998
14.8.2019 0:00;58.70170397000003
15.8.2019 0:00;53.84796972000001
16.8.2019 0:00;51.335260399999996
17.8.2019 0:00;35.382501949999984
18.8.2019 0:00;29.172342920000006
19.8.2019 0:00;41.66948045000002
20.8.2019 0:00;46.69008954999998
21.8.2019 0:00;52.22587337999999
