Column1;Column2
16.9.2019 0:00;347341.0
17.9.2019 0:00;343778.0
18.9.2019 0:00;363185.0
19.9.2019 0:00;346110.0
20.9.2019 0:00;340929.0
21.9.2019 0:00;336013.0
22.9.2019 0:00;318713.0
23.9.2019 0:00;288149.0
24.9.2019 0:00;353263.0
25.9.2019 0:00;347747.0
26.9.2019 0:00;355775.0
27.9.2019 0:00;303903.0
28.9.2019 0:00;314433.0
29.9.2019 0:00;285542.0
30.9.2019 0:00;311396.0
1.10.2019 0:00;337244.0
2.10.2019 0:00;326557.0
3.10.2019 0:00;326514.0
4.10.2019 0:00;337222.0
5.10.2019 0:00;326683.0
6.10.2019 0:00;277613.0
7.10.2019 0:00;328803.0
8.10.2019 0:00;336354.0
9.10.2019 0:00;311049.0
10.10.2019 0:00;345048.0
11.10.2019 0:00;345425.0
