Column1;Column2
17.5.2019 0:00;1501591.8051595811
18.5.2019 0:00;1502332.2833958012
19.5.2019 0:00;1441340.1679389272
20.5.2019 0:00;1432866.4788277745
21.5.2019 0:00;1367557.677426019
22.5.2019 0:00;1284324.4901681787
23.5.2019 0:00;1142089.2138198798
24.5.2019 0:00;1111092.48470801
25.5.2019 0:00;1111830.3528572626
26.5.2019 0:00;1106178.4387684597
27.5.2019 0:00;1100114.666025101
28.5.2019 0:00;1098936.181149754
29.5.2019 0:00;1135326.5834759069
30.5.2019 0:00;1171539.9100490797
31.5.2019 0:00;1172027.720599838
1.6.2019 0:00;1268859.7689608638
2.6.2019 0:00;1326952.171080127
3.6.2019 0:00;1379017.6996704352
4.6.2019 0:00;1447776.2001513392
5.6.2019 0:00;1507304.936409742
6.6.2019 0:00;1589690.5013809423
7.6.2019 0:00;1700600.282699028
8.6.2019 0:00;1615598.5482220051
9.6.2019 0:00;1577174.6840119653
10.6.2019 0:00;1533340.4069747836
11.6.2019 0:00;1499665.695208721
12.6.2019 0:00;1560989.8628032138
13.6.2019 0:00;1462151.8473952424
14.6.2019 0:00;1351702.9449266407
15.6.2019 0:00;1324982.0594265636
16.6.2019 0:00;1337859.4456931609
17.6.2019 0:00;1401766.533551742
18.6.2019 0:00;1580740.008055985
19.6.2019 0:00;1680657.8585559737
20.6.2019 0:00;1732357.4535197767
21.6.2019 0:00;2041894.6922905908
22.6.2019 0:00;2105223.223119242
23.6.2019 0:00;2238250.0012627034
24.6.2019 0:00;2187886.746256825
25.6.2019 0:00;2039299.3485794866
26.6.2019 0:00;1908776.7576685965
27.6.2019 0:00;1936337.493433335
28.6.2019 0:00;1690280.1126327482
29.6.2019 0:00;1655540.8536773229
30.6.2019 0:00;1573782.8167960886
1.7.2019 0:00;1703484.0887667143
2.7.2019 0:00;1764817.4789720443
3.7.2019 0:00;1695384.5404978471
4.7.2019 0:00;1672247.1565713815
5.7.2019 0:00;1612451.8830678575
6.7.2019 0:00;1626225.194882886
7.7.2019 0:00;1529865.6045468987
8.7.2019 0:00;1359507.8255015358
9.7.2019 0:00;1439812.410547944
10.7.2019 0:00;1578607.73029482
11.7.2019 0:00;1664108.8343541026
12.7.2019 0:00;1907779.2002948467
13.7.2019 0:00;2032955.7599025224
14.7.2019 0:00;2156872.929435574
15.7.2019 0:00;2277393.232289268
16.7.2019 0:00;2158798.839770757
17.7.2019 0:00;2161324.556510877
18.7.2019 0:00;2103561.2820519223
19.7.2019 0:00;2396380.5396861495
20.7.2019 0:00;2235375.688819142
21.7.2019 0:00;2138150.8741664975
22.7.2019 0:00;2067734.760153178
23.7.2019 0:00;2667826.3477596743
24.7.2019 0:00;2489147.0126403538
25.7.2019 0:00;2434130.1797145368
26.7.2019 0:00;2001547.9861117697
27.7.2019 0:00;1954335.2488383583
28.7.2019 0:00;1913853.8748493628
29.7.2019 0:00;1830101.796246097
30.7.2019 0:00;1343550.2589252521
31.7.2019 0:00;1471740.3473920892
1.8.2019 0:00;1479814.0188072163
2.8.2019 0:00;1340613.0180877238
3.8.2019 0:00;1312136.5636954892
4.8.2019 0:00;1304533.4019693893
5.8.2019 0:00;1317239.5206124908
6.8.2019 0:00;1233147.4616005851
7.8.2019 0:00;1173146.5804763695
8.8.2019 0:00;1071566.526215278
9.8.2019 0:00;1134016.534256531
10.8.2019 0:00;1214745.6371094824
11.8.2019 0:00;1384839.5660254525
12.8.2019 0:00;1386378.281226011
13.8.2019 0:00;1253853.1635570652
14.8.2019 0:00;1196241.9496428752
15.8.2019 0:00;1277974.9749984895
16.8.2019 0:00;1286287.807648721
17.8.2019 0:00;1234963.7918606182
18.8.2019 0:00;1214692.2343391709
19.8.2019 0:00;1269517.007477568
20.8.2019 0:00;1235546.5725491352
21.8.2019 0:00;2444957.5646918607
22.8.2019 0:00;5744656.248561701
23.8.2019 0:00;7204370.861471494
24.8.2019 0:00;7160270.125314006
25.8.2019 0:00;6995892.249710992
26.8.2019 0:00;6942093.280446598
27.8.2019 0:00;6965674.801354791
28.8.2019 0:00;5701422.431561856
29.8.2019 0:00;2324440.5242768507
30.8.2019 0:00;777482.7213302195
31.8.2019 0:00;800168.7701508795
1.9.2019 0:00;847002.7773291152
2.9.2019 0:00;886159.4352171281
3.9.2019 0:00;870555.4873103837
